Person,Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
Alice,2024-01-10,Alice Workout,1h,Deadlift (Barbell),1,98.81,9,0,0,Lorem ipsum dolor sit amet,,9.9
Alice,2024-01-11,Alice Workout,1h,Deadlift (Barbell),1,98.98,6,0,0,Lorem ipsum dolor sit amet,,6.4
Alice,2024-01-12,Alice Workout,1h,Deadlift (Barbell),1,99.38,10,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-01-13,Alice Workout,1h,Deadlift (Barbell),1,99.89,6,0,0,Lorem ipsum dolor sit amet,,6.6
Alice,2024-01-14,Alice Workout,1h,Deadlift (Barbell),1,100.27,6,0,0,Lorem ipsum dolor sit amet,,9.3
Alice,2024-01-15,Alice Workout,1h,Deadlift (Barbell),1,100.56,7,0,0,Lorem ipsum dolor sit amet,,9.0
Alice,2024-01-16,Alice Workout,1h,Deadlift (Barbell),1,100.91,8,0,0,Lorem ipsum dolor sit amet,,7.1
Alice,2024-01-17,Alice Workout,1h,Deadlift (Barbell),1,101.26,7,0,0,Lorem ipsum dolor sit amet,,9.3
Alice,2024-01-18,Alice Workout,1h,Deadlift (Barbell),1,101.46,5,0,0,Lorem ipsum dolor sit amet,,6.2
Alice,2024-01-19,Alice Workout,1h,Deadlift (Barbell),1,101.9,8,0,0,Lorem ipsum dolor sit amet,,9.7
Alice,2024-01-20,Alice Workout,1h,Deadlift (Barbell),1,102.45,5,0,0,Lorem ipsum dolor sit amet,,7.5
Alice,2024-01-21,Alice Workout,1h,Deadlift (Barbell),1,102.73,9,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-01-22,Alice Workout,1h,Deadlift (Barbell),1,103.23,5,0,0,Lorem ipsum dolor sit amet,,7.3
Alice,2024-01-23,Alice Workout,1h,Deadlift (Barbell),1,103.63,6,0,0,Lorem ipsum dolor sit amet,,7.2
Alice,2024-01-24,Alice Workout,1h,Deadlift (Barbell),1,104.11,8,0,0,Lorem ipsum dolor sit amet,,9.7
Alice,2024-01-25,Alice Workout,1h,Deadlift (Barbell),1,104.73,9,0,0,Lorem ipsum dolor sit amet,,8.1
Alice,2024-01-26,Alice Workout,1h,Deadlift (Barbell),1,105.32,10,0,0,Lorem ipsum dolor sit amet,,9.8
Alice,2024-01-27,Alice Workout,1h,Deadlift (Barbell),1,105.69,9,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-01-28,Alice Workout,1h,Deadlift (Barbell),1,106.33,6,0,0,Lorem ipsum dolor sit amet,,7.7
Alice,2024-01-29,Alice Workout,1h,Deadlift (Barbell),1,106.67,10,0,0,Lorem ipsum dolor sit amet,,7.4
Alice,2024-01-30,Alice Workout,1h,Deadlift (Barbell),1,107.09,9,0,0,Lorem ipsum dolor sit amet,,8.5
Alice,2024-01-31,Alice Workout,1h,Deadlift (Barbell),1,107.34,9,0,0,Lorem ipsum dolor sit amet,,7.7
Alice,2024-02-01,Alice Workout,1h,Deadlift (Barbell),1,107.84,6,0,0,Lorem ipsum dolor sit amet,,8.6
Alice,2024-02-02,Alice Workout,1h,Deadlift (Barbell),1,108.04,6,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-02-03,Alice Workout,1h,Deadlift (Barbell),1,108.26,5,0,0,Lorem ipsum dolor sit amet,,8.6
Alice,2024-02-04,Alice Workout,1h,Deadlift (Barbell),1,108.7,9,0,0,Lorem ipsum dolor sit amet,,8.7
Alice,2024-02-05,Alice Workout,1h,Deadlift (Barbell),1,109.09,5,0,0,Lorem ipsum dolor sit amet,,6.2
Alice,2024-02-06,Alice Workout,1h,Deadlift (Barbell),1,109.57,10,0,0,Lorem ipsum dolor sit amet,,6.7
Alice,2024-02-07,Alice Workout,1h,Deadlift (Barbell),1,110.1,5,0,0,Lorem ipsum dolor sit amet,,9.2
Alice,2024-02-08,Alice Workout,1h,Deadlift (Barbell),1,110.38,5,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-02-09,Alice Workout,1h,Deadlift (Barbell),1,110.88,10,0,0,Lorem ipsum dolor sit amet,,7.1
Alice,2024-02-10,Alice Workout,1h,Deadlift (Barbell),1,111.64,10,0,0,Lorem ipsum dolor sit amet,,8.7
Alice,2024-02-11,Alice Workout,1h,Deadlift (Barbell),1,112.15,8,0,0,Lorem ipsum dolor sit amet,,7.6
Alice,2024-02-12,Alice Workout,1h,Deadlift (Barbell),1,112.53,6,0,0,Lorem ipsum dolor sit amet,,7.4
Alice,2024-02-13,Alice Workout,1h,Deadlift (Barbell),1,112.87,6,0,0,Lorem ipsum dolor sit amet,,6.9
Alice,2024-02-14,Alice Workout,1h,Deadlift (Barbell),1,113.43,7,0,0,Lorem ipsum dolor sit amet,,8.9
Alice,2024-02-15,Alice Workout,1h,Deadlift (Barbell),1,114.05,10,0,0,Lorem ipsum dolor sit amet,,6.5
Alice,2024-02-16,Alice Workout,1h,Deadlift (Barbell),1,114.43,9,0,0,Lorem ipsum dolor sit amet,,8.5
Alice,2024-02-17,Alice Workout,1h,Deadlift (Barbell),1,114.95,6,0,0,Lorem ipsum dolor sit amet,,9.6
Alice,2024-02-18,Alice Workout,1h,Deadlift (Barbell),1,115.46,10,0,0,Lorem ipsum dolor sit amet,,6.1
Alice,2024-02-19,Alice Workout,1h,Deadlift (Barbell),1,115.9,5,0,0,Lorem ipsum dolor sit amet,,7.7
Alice,2024-02-20,Alice Workout,1h,Deadlift (Barbell),1,116.38,10,0,0,Lorem ipsum dolor sit amet,,6.4
Alice,2024-02-21,Alice Workout,1h,Deadlift (Barbell),1,116.69,8,0,0,Lorem ipsum dolor sit amet,,8.1
Alice,2024-02-22,Alice Workout,1h,Deadlift (Barbell),1,116.93,5,0,0,Lorem ipsum dolor sit amet,,9.7
Alice,2024-02-23,Alice Workout,1h,Deadlift (Barbell),1,117.34,6,0,0,Lorem ipsum dolor sit amet,,6.5
Alice,2024-02-24,Alice Workout,1h,Deadlift (Barbell),1,117.8,8,0,0,Lorem ipsum dolor sit amet,,9.6
Alice,2024-02-25,Alice Workout,1h,Deadlift (Barbell),1,118.08,8,0,0,Lorem ipsum dolor sit amet,,8.8
Alice,2024-02-26,Alice Workout,1h,Deadlift (Barbell),1,118.47,7,0,0,Lorem ipsum dolor sit amet,,9.4
Alice,2024-02-27,Alice Workout,1h,Deadlift (Barbell),1,118.8,5,0,0,Lorem ipsum dolor sit amet,,9.0
Alice,2024-02-28,Alice Workout,1h,Deadlift (Barbell),1,119.2,6,0,0,Lorem ipsum dolor sit amet,,8.3
Alice,2024-02-29,Alice Workout,1h,Deadlift (Barbell),1,119.73,10,0,0,Lorem ipsum dolor sit amet,,7.0
Alice,2024-03-01,Alice Workout,1h,Deadlift (Barbell),1,120.18,6,0,0,Lorem ipsum dolor sit amet,,6.9
Alice,2024-03-02,Alice Workout,1h,Deadlift (Barbell),1,120.74,8,0,0,Lorem ipsum dolor sit amet,,6.6
Alice,2024-03-03,Alice Workout,1h,Deadlift (Barbell),1,121.11,8,0,0,Lorem ipsum dolor sit amet,,7.9
Alice,2024-03-04,Alice Workout,1h,Deadlift (Barbell),1,121.59,8,0,0,Lorem ipsum dolor sit amet,,7.8
Alice,2024-03-05,Alice Workout,1h,Deadlift (Barbell),1,122.36,5,0,0,Lorem ipsum dolor sit amet,,7.8
Alice,2024-03-06,Alice Workout,1h,Deadlift (Barbell),1,122.98,7,0,0,Lorem ipsum dolor sit amet,,6.8
Alice,2024-03-07,Alice Workout,1h,Deadlift (Barbell),1,123.81,5,0,0,Lorem ipsum dolor sit amet,,6.5
Alice,2024-03-08,Alice Workout,1h,Deadlift (Barbell),1,124.49,5,0,0,Lorem ipsum dolor sit amet,,9.3
Alice,2024-03-09,Alice Workout,1h,Deadlift (Barbell),1,124.91,9,0,0,Lorem ipsum dolor sit amet,,8.9
Alice,2024-03-10,Alice Workout,1h,Deadlift (Barbell),1,125.52,7,0,0,Lorem ipsum dolor sit amet,,8.9
Alice,2024-03-11,Alice Workout,1h,Deadlift (Barbell),1,126.02,5,0,0,Lorem ipsum dolor sit amet,,8.5
Alice,2024-03-12,Alice Workout,1h,Deadlift (Barbell),1,126.97,6,0,0,Lorem ipsum dolor sit amet,,8.6
Alice,2024-03-13,Alice Workout,1h,Deadlift (Barbell),1,127.61,7,0,0,Lorem ipsum dolor sit amet,,6.4
Alice,2024-03-14,Alice Workout,1h,Deadlift (Barbell),1,128.17,5,0,0,Lorem ipsum dolor sit amet,,8.5
Alice,2024-03-15,Alice Workout,1h,Deadlift (Barbell),1,128.83,8,0,0,Lorem ipsum dolor sit amet,,6.6
Alice,2024-03-16,Alice Workout,1h,Deadlift (Barbell),1,129.37,5,0,0,Lorem ipsum dolor sit amet,,8.5
Alice,2024-03-17,Alice Workout,1h,Deadlift (Barbell),1,129.79,9,0,0,Lorem ipsum dolor sit amet,,9.3
Alice,2024-03-18,Alice Workout,1h,Deadlift (Barbell),1,130.26,8,0,0,Lorem ipsum dolor sit amet,,7.4
Alice,2024-03-19,Alice Workout,1h,Deadlift (Barbell),1,130.65,10,0,0,Lorem ipsum dolor sit amet,,8.9
Alice,2024-03-20,Alice Workout,1h,Deadlift (Barbell),1,131.37,7,0,0,Lorem ipsum dolor sit amet,,6.3
Alice,2024-03-21,Alice Workout,1h,Deadlift (Barbell),1,132.24,6,0,0,Lorem ipsum dolor sit amet,,7.5
Alice,2024-03-22,Alice Workout,1h,Deadlift (Barbell),1,132.65,8,0,0,Lorem ipsum dolor sit amet,,6.8
Alice,2024-03-23,Alice Workout,1h,Deadlift (Barbell),1,133.29,10,0,0,Lorem ipsum dolor sit amet,,6.7
Alice,2024-03-24,Alice Workout,1h,Deadlift (Barbell),1,134.04,6,0,0,Lorem ipsum dolor sit amet,,9.0
Alice,2024-03-25,Alice Workout,1h,Deadlift (Barbell),1,134.72,7,0,0,Lorem ipsum dolor sit amet,,7.6
Alice,2024-03-26,Alice Workout,1h,Deadlift (Barbell),1,135.36,6,0,0,Lorem ipsum dolor sit amet,,9.6
Alice,2024-03-27,Alice Workout,1h,Deadlift (Barbell),1,136.06,5,0,0,Lorem ipsum dolor sit amet,,9.6
Alice,2024-03-28,Alice Workout,1h,Deadlift (Barbell),1,136.69,7,0,0,Lorem ipsum dolor sit amet,,8.0
Alice,2024-03-29,Alice Workout,1h,Deadlift (Barbell),1,137.39,7,0,0,Lorem ipsum dolor sit amet,,7.8
Alice,2024-03-30,Alice Workout,1h,Deadlift (Barbell),1,137.73,7,0,0,Lorem ipsum dolor sit amet,,6.8
Alice,2024-01-01,Alice Workout,1h,Squat (Barbell),1,60.06,5,0,0,Lorem ipsum dolor sit amet,,9.9
Alice,2024-01-02,Alice Workout,1h,Squat (Barbell),1,60.14,7,0,0,Lorem ipsum dolor sit amet,,8.0
Alice,2024-01-03,Alice Workout,1h,Squat (Barbell),1,60.15,9,0,0,Lorem ipsum dolor sit amet,,8.7
Alice,2024-01-04,Alice Workout,1h,Squat (Barbell),1,60.21,7,0,0,Lorem ipsum dolor sit amet,,8.6
Alice,2024-01-05,Alice Workout,1h,Squat (Barbell),1,60.29,5,0,0,Lorem ipsum dolor sit amet,,7.6
Alice,2024-01-06,Alice Workout,1h,Squat (Barbell),1,60.54,10,0,0,Lorem ipsum dolor sit amet,,9.2
Alice,2024-01-07,Alice Workout,1h,Squat (Barbell),1,60.68,9,0,0,Lorem ipsum dolor sit amet,,9.2
Alice,2024-01-08,Alice Workout,1h,Squat (Barbell),1,60.77,5,0,0,Lorem ipsum dolor sit amet,,7.3
Alice,2024-01-09,Alice Workout,1h,Squat (Barbell),1,60.86,8,0,0,Lorem ipsum dolor sit amet,,8.5
Alice,2024-01-10,Alice Workout,1h,Squat (Barbell),1,60.95,6,0,0,Lorem ipsum dolor sit amet,,8.6
Alice,2024-01-11,Alice Workout,1h,Squat (Barbell),1,61.26,5,0,0,Lorem ipsum dolor sit amet,,7.2
Alice,2024-01-12,Alice Workout,1h,Squat (Barbell),1,61.27,5,0,0,Lorem ipsum dolor sit amet,,8.6
Alice,2024-01-13,Alice Workout,1h,Squat (Barbell),1,61.54,8,0,0,Lorem ipsum dolor sit amet,,7.5
Alice,2024-01-14,Alice Workout,1h,Squat (Barbell),1,61.52,9,0,0,Lorem ipsum dolor sit amet,,7.8
Alice,2024-01-15,Alice Workout,1h,Squat (Barbell),1,61.68,7,0,0,Lorem ipsum dolor sit amet,,8.1
Alice,2024-01-16,Alice Workout,1h,Squat (Barbell),1,61.73,7,0,0,Lorem ipsum dolor sit amet,,9.7
Alice,2024-01-17,Alice Workout,1h,Squat (Barbell),1,61.82,9,0,0,Lorem ipsum dolor sit amet,,8.5
Alice,2024-01-18,Alice Workout,1h,Squat (Barbell),1,62.27,8,0,0,Lorem ipsum dolor sit amet,,6.7
Alice,2024-01-19,Alice Workout,1h,Squat (Barbell),1,62.18,9,0,0,Lorem ipsum dolor sit amet,,9.9
Alice,2024-01-20,Alice Workout,1h,Squat (Barbell),1,62.2,7,0,0,Lorem ipsum dolor sit amet,,9.4
Alice,2024-01-21,Alice Workout,1h,Squat (Barbell),1,62.45,7,0,0,Lorem ipsum dolor sit amet,,8.7
Alice,2024-01-22,Alice Workout,1h,Squat (Barbell),1,62.75,10,0,0,Lorem ipsum dolor sit amet,,6.4
Alice,2024-01-23,Alice Workout,1h,Squat (Barbell),1,62.73,8,0,0,Lorem ipsum dolor sit amet,,9.0
Alice,2024-01-24,Alice Workout,1h,Squat (Barbell),1,62.8,9,0,0,Lorem ipsum dolor sit amet,,8.2
Alice,2024-01-25,Alice Workout,1h,Squat (Barbell),1,62.92,6,0,0,Lorem ipsum dolor sit amet,,9.2
Alice,2024-01-26,Alice Workout,1h,Squat (Barbell),1,63.09,8,0,0,Lorem ipsum dolor sit amet,,7.8
Alice,2024-01-27,Alice Workout,1h,Squat (Barbell),1,63.3,9,0,0,Lorem ipsum dolor sit amet,,9.9
Alice,2024-01-28,Alice Workout,1h,Squat (Barbell),1,63.46,6,0,0,Lorem ipsum dolor sit amet,,7.4
Alice,2024-01-29,Alice Workout,1h,Squat (Barbell),1,63.52,7,0,0,Lorem ipsum dolor sit amet,,8.3
Alice,2024-01-30,Alice Workout,1h,Squat (Barbell),1,63.92,8,0,0,Lorem ipsum dolor sit amet,,9.2
Alice,2024-01-31,Alice Workout,1h,Squat (Barbell),1,64.29,8,0,0,Lorem ipsum dolor sit amet,,8.9
Alice,2024-02-01,Alice Workout,1h,Squat (Barbell),1,64.47,6,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-02-02,Alice Workout,1h,Squat (Barbell),1,64.84,7,0,0,Lorem ipsum dolor sit amet,,9.9
Alice,2024-02-03,Alice Workout,1h,Squat (Barbell),1,64.75,10,0,0,Lorem ipsum dolor sit amet,,8.5
Alice,2024-02-04,Alice Workout,1h,Squat (Barbell),1,64.99,7,0,0,Lorem ipsum dolor sit amet,,8.0
Alice,2024-02-05,Alice Workout,1h,Squat (Barbell),1,65.01,7,0,0,Lorem ipsum dolor sit amet,,7.7
Alice,2024-02-06,Alice Workout,1h,Squat (Barbell),1,65.25,10,0,0,Lorem ipsum dolor sit amet,,7.2
Alice,2024-02-07,Alice Workout,1h,Squat (Barbell),1,65.31,5,0,0,Lorem ipsum dolor sit amet,,8.7
Alice,2024-02-08,Alice Workout,1h,Squat (Barbell),1,65.52,7,0,0,Lorem ipsum dolor sit amet,,7.4
Alice,2024-02-09,Alice Workout,1h,Squat (Barbell),1,65.79,6,0,0,Lorem ipsum dolor sit amet,,6.9
Alice,2024-02-10,Alice Workout,1h,Squat (Barbell),1,65.88,10,0,0,Lorem ipsum dolor sit amet,,7.1
Alice,2024-02-11,Alice Workout,1h,Squat (Barbell),1,65.95,5,0,0,Lorem ipsum dolor sit amet,,9.9
Alice,2024-02-12,Alice Workout,1h,Squat (Barbell),1,65.96,10,0,0,Lorem ipsum dolor sit amet,,8.0
Alice,2024-02-13,Alice Workout,1h,Squat (Barbell),1,65.96,9,0,0,Lorem ipsum dolor sit amet,,8.2
Alice,2024-02-14,Alice Workout,1h,Squat (Barbell),1,66.21,9,0,0,Lorem ipsum dolor sit amet,,6.4
Alice,2024-02-15,Alice Workout,1h,Squat (Barbell),1,66.68,6,0,0,Lorem ipsum dolor sit amet,,6.9
Alice,2024-02-16,Alice Workout,1h,Squat (Barbell),1,66.88,6,0,0,Lorem ipsum dolor sit amet,,8.0
Alice,2024-02-17,Alice Workout,1h,Squat (Barbell),1,67.14,6,0,0,Lorem ipsum dolor sit amet,,7.1
Alice,2024-02-18,Alice Workout,1h,Squat (Barbell),1,67.36,10,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-02-19,Alice Workout,1h,Squat (Barbell),1,67.45,7,0,0,Lorem ipsum dolor sit amet,,7.5
Alice,2024-02-20,Alice Workout,1h,Squat (Barbell),1,67.39,6,0,0,Lorem ipsum dolor sit amet,,8.0
Alice,2024-02-21,Alice Workout,1h,Squat (Barbell),1,67.47,9,0,0,Lorem ipsum dolor sit amet,,6.1
Alice,2024-02-22,Alice Workout,1h,Squat (Barbell),1,67.6,8,0,0,Lorem ipsum dolor sit amet,,7.8
Alice,2024-02-23,Alice Workout,1h,Squat (Barbell),1,67.79,9,0,0,Lorem ipsum dolor sit amet,,7.8
Alice,2024-02-24,Alice Workout,1h,Squat (Barbell),1,67.85,9,0,0,Lorem ipsum dolor sit amet,,8.1
Alice,2024-02-25,Alice Workout,1h,Squat (Barbell),1,67.94,10,0,0,Lorem ipsum dolor sit amet,,8.6
Alice,2024-02-26,Alice Workout,1h,Squat (Barbell),1,68.37,8,0,0,Lorem ipsum dolor sit amet,,6.9
Alice,2024-02-27,Alice Workout,1h,Squat (Barbell),1,68.25,10,0,0,Lorem ipsum dolor sit amet,,8.3
Alice,2024-02-28,Alice Workout,1h,Squat (Barbell),1,68.45,5,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-02-29,Alice Workout,1h,Squat (Barbell),1,68.64,8,0,0,Lorem ipsum dolor sit amet,,9.1
Alice,2024-03-01,Alice Workout,1h,Squat (Barbell),1,68.47,10,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-03-02,Alice Workout,1h,Squat (Barbell),1,68.52,6,0,0,Lorem ipsum dolor sit amet,,8.1
Alice,2024-03-03,Alice Workout,1h,Squat (Barbell),1,68.7,10,0,0,Lorem ipsum dolor sit amet,,8.2
Alice,2024-03-04,Alice Workout,1h,Squat (Barbell),1,68.72,6,0,0,Lorem ipsum dolor sit amet,,8.3
Alice,2024-03-05,Alice Workout,1h,Squat (Barbell),1,68.89,7,0,0,Lorem ipsum dolor sit amet,,7.2
Alice,2024-03-06,Alice Workout,1h,Squat (Barbell),1,69.18,6,0,0,Lorem ipsum dolor sit amet,,8.6
Alice,2024-03-07,Alice Workout,1h,Squat (Barbell),1,69.26,10,0,0,Lorem ipsum dolor sit amet,,6.2
Alice,2024-03-08,Alice Workout,1h,Squat (Barbell),1,69.65,7,0,0,Lorem ipsum dolor sit amet,,9.4
Alice,2024-03-09,Alice Workout,1h,Squat (Barbell),1,69.94,9,0,0,Lorem ipsum dolor sit amet,,7.0
Alice,2024-03-10,Alice Workout,1h,Squat (Barbell),1,70.18,6,0,0,Lorem ipsum dolor sit amet,,9.2
Alice,2024-03-11,Alice Workout,1h,Squat (Barbell),1,70.56,9,0,0,Lorem ipsum dolor sit amet,,8.7
Alice,2024-03-12,Alice Workout,1h,Squat (Barbell),1,71.0,10,0,0,Lorem ipsum dolor sit amet,,9.5
Alice,2024-03-13,Alice Workout,1h,Squat (Barbell),1,71.0,8,0,0,Lorem ipsum dolor sit amet,,7.0
Alice,2024-03-14,Alice Workout,1h,Squat (Barbell),1,71.13,5,0,0,Lorem ipsum dolor sit amet,,8.0
Alice,2024-03-15,Alice Workout,1h,Squat (Barbell),1,71.1,5,0,0,Lorem ipsum dolor sit amet,,8.3
Alice,2024-03-16,Alice Workout,1h,Squat (Barbell),1,71.41,10,0,0,Lorem ipsum dolor sit amet,,7.9
Alice,2024-03-17,Alice Workout,1h,Squat (Barbell),1,71.56,5,0,0,Lorem ipsum dolor sit amet,,7.9
Alice,2024-03-18,Alice Workout,1h,Squat (Barbell),1,71.54,6,0,0,Lorem ipsum dolor sit amet,,7.2
Alice,2024-03-19,Alice Workout,1h,Squat (Barbell),1,71.82,7,0,0,Lorem ipsum dolor sit amet,,9.9
Alice,2024-03-20,Alice Workout,1h,Squat (Barbell),1,72.01,5,0,0,Lorem ipsum dolor sit amet,,8.4
Alice,2024-03-21,Alice Workout,1h,Squat (Barbell),1,72.49,8,0,0,Lorem ipsum dolor sit amet,,9.1
Alice,2024-03-22,Alice Workout,1h,Squat (Barbell),1,72.77,6,0,0,Lorem ipsum dolor sit amet,,8.3
Alice,2024-03-23,Alice Workout,1h,Squat (Barbell),1,73.03,5,0,0,Lorem ipsum dolor sit amet,,7.4
Alice,2024-03-24,Alice Workout,1h,Squat (Barbell),1,73.19,5,0,0,Lorem ipsum dolor sit amet,,6.7
Alice,2024-03-25,Alice Workout,1h,Squat (Barbell),1,73.28,9,0,0,Lorem ipsum dolor sit amet,,9.0
Alice,2024-03-26,Alice Workout,1h,Squat (Barbell),1,73.67,5,0,0,Lorem ipsum dolor sit amet,,8.7
Alice,2024-03-27,Alice Workout,1h,Squat (Barbell),1,73.88,7,0,0,Lorem ipsum dolor sit amet,,7.7
Alice,2024-03-28,Alice Workout,1h,Squat (Barbell),1,74.15,8,0,0,Lorem ipsum dolor sit amet,,9.3
Alice,2024-03-29,Alice Workout,1h,Squat (Barbell),1,74.24,5,0,0,Lorem ipsum dolor sit amet,,7.2
Alice,2024-03-30,Alice Workout,1h,Squat (Barbell),1,74.69,9,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-01-01,Bob Workout,1h,Bench Press (Barbell),1,64.79,6,0,0,Lorem ipsum dolor sit amet,,8.3
Bob,2024-01-02,Bob Workout,1h,Bench Press (Barbell),1,64.92,7,0,0,Lorem ipsum dolor sit amet,,6.7
Bob,2024-01-03,Bob Workout,1h,Bench Press (Barbell),1,65.18,9,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-01-04,Bob Workout,1h,Bench Press (Barbell),1,65.39,10,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-01-05,Bob Workout,1h,Bench Press (Barbell),1,65.51,8,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-01-06,Bob Workout,1h,Bench Press (Barbell),1,65.71,8,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-01-07,Bob Workout,1h,Bench Press (Barbell),1,65.93,10,0,0,Lorem ipsum dolor sit amet,,9.2
Bob,2024-01-08,Bob Workout,1h,Bench Press (Barbell),1,66.15,5,0,0,Lorem ipsum dolor sit amet,,8.6
Bob,2024-01-09,Bob Workout,1h,Bench Press (Barbell),1,66.4,9,0,0,Lorem ipsum dolor sit amet,,9.2
Bob,2024-01-10,Bob Workout,1h,Bench Press (Barbell),1,66.68,6,0,0,Lorem ipsum dolor sit amet,,9.4
Bob,2024-01-11,Bob Workout,1h,Bench Press (Barbell),1,66.62,6,0,0,Lorem ipsum dolor sit amet,,10.0
Bob,2024-01-12,Bob Workout,1h,Bench Press (Barbell),1,66.92,9,0,0,Lorem ipsum dolor sit amet,,6.4
Bob,2024-01-13,Bob Workout,1h,Bench Press (Barbell),1,67.13,10,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-01-14,Bob Workout,1h,Bench Press (Barbell),1,67.35,6,0,0,Lorem ipsum dolor sit amet,,8.2
Bob,2024-01-15,Bob Workout,1h,Bench Press (Barbell),1,67.51,9,0,0,Lorem ipsum dolor sit amet,,7.9
Bob,2024-01-16,Bob Workout,1h,Bench Press (Barbell),1,67.73,9,0,0,Lorem ipsum dolor sit amet,,6.3
Bob,2024-01-17,Bob Workout,1h,Bench Press (Barbell),1,67.96,6,0,0,Lorem ipsum dolor sit amet,,8.1
Bob,2024-01-18,Bob Workout,1h,Bench Press (Barbell),1,68.16,10,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-01-19,Bob Workout,1h,Bench Press (Barbell),1,68.39,8,0,0,Lorem ipsum dolor sit amet,,7.9
Bob,2024-01-20,Bob Workout,1h,Bench Press (Barbell),1,68.56,7,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-01-21,Bob Workout,1h,Bench Press (Barbell),1,68.97,6,0,0,Lorem ipsum dolor sit amet,,8.6
Bob,2024-01-22,Bob Workout,1h,Bench Press (Barbell),1,69.27,10,0,0,Lorem ipsum dolor sit amet,,7.6
Bob,2024-01-23,Bob Workout,1h,Bench Press (Barbell),1,69.49,6,0,0,Lorem ipsum dolor sit amet,,6.4
Bob,2024-01-24,Bob Workout,1h,Bench Press (Barbell),1,69.56,9,0,0,Lorem ipsum dolor sit amet,,8.5
Bob,2024-01-25,Bob Workout,1h,Bench Press (Barbell),1,69.88,10,0,0,Lorem ipsum dolor sit amet,,7.7
Bob,2024-01-26,Bob Workout,1h,Bench Press (Barbell),1,70.24,8,0,0,Lorem ipsum dolor sit amet,,7.5
Bob,2024-01-27,Bob Workout,1h,Bench Press (Barbell),1,70.54,8,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-01-28,Bob Workout,1h,Bench Press (Barbell),1,70.79,10,0,0,Lorem ipsum dolor sit amet,,7.8
Bob,2024-01-29,Bob Workout,1h,Bench Press (Barbell),1,70.88,5,0,0,Lorem ipsum dolor sit amet,,9.0
Bob,2024-01-30,Bob Workout,1h,Bench Press (Barbell),1,71.21,6,0,0,Lorem ipsum dolor sit amet,,9.5
Bob,2024-01-31,Bob Workout,1h,Bench Press (Barbell),1,71.33,7,0,0,Lorem ipsum dolor sit amet,,9.0
Bob,2024-02-01,Bob Workout,1h,Bench Press (Barbell),1,71.58,7,0,0,Lorem ipsum dolor sit amet,,8.1
Bob,2024-02-02,Bob Workout,1h,Bench Press (Barbell),1,71.89,9,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-02-03,Bob Workout,1h,Bench Press (Barbell),1,72.0,10,0,0,Lorem ipsum dolor sit amet,,6.9
Bob,2024-02-04,Bob Workout,1h,Bench Press (Barbell),1,72.22,6,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-02-05,Bob Workout,1h,Bench Press (Barbell),1,72.58,10,0,0,Lorem ipsum dolor sit amet,,8.9
Bob,2024-02-06,Bob Workout,1h,Bench Press (Barbell),1,72.83,5,0,0,Lorem ipsum dolor sit amet,,9.7
Bob,2024-02-07,Bob Workout,1h,Bench Press (Barbell),1,72.93,8,0,0,Lorem ipsum dolor sit amet,,7.7
Bob,2024-02-08,Bob Workout,1h,Bench Press (Barbell),1,73.15,10,0,0,Lorem ipsum dolor sit amet,,9.4
Bob,2024-02-09,Bob Workout,1h,Bench Press (Barbell),1,73.58,5,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-02-10,Bob Workout,1h,Bench Press (Barbell),1,73.69,10,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-02-11,Bob Workout,1h,Bench Press (Barbell),1,73.81,6,0,0,Lorem ipsum dolor sit amet,,6.5
Bob,2024-02-12,Bob Workout,1h,Bench Press (Barbell),1,74.04,9,0,0,Lorem ipsum dolor sit amet,,9.5
Bob,2024-02-13,Bob Workout,1h,Bench Press (Barbell),1,74.45,9,0,0,Lorem ipsum dolor sit amet,,8.1
Bob,2024-02-14,Bob Workout,1h,Bench Press (Barbell),1,74.67,7,0,0,Lorem ipsum dolor sit amet,,7.4
Bob,2024-02-15,Bob Workout,1h,Bench Press (Barbell),1,74.81,8,0,0,Lorem ipsum dolor sit amet,,9.4
